Variables= X Cp Cf 
zone T= "-1.664961" 
        1.0000000000          0.2280218899          0.0025485584 
        0.9944972992          0.2180572301          0.0026372594 
        0.9842088223          0.2230028063          0.0025805652 
        0.9721233845          0.2242091894          0.0025546192 
        0.9591490030          0.2222545296          0.0025554686 
        0.9458019137          0.2180347741          0.0025760217 
        0.9323746562          0.2105995119          0.0026269290 
        0.9185777307          0.2021840662          0.0026872174 
        0.9046568871          0.1928981394          0.0027566159 
        0.8906889558          0.1834333241          0.0028287556 
        0.8766668439          0.1735509783          0.0029060764 
        0.8625962138          0.1626168936          0.0029952840 
        0.8485191464          0.1526704282          0.0030759957 
        0.8344929218          0.1425029933          0.0031598855 
        0.8206474781          0.1314525753          0.0032539899 
        0.8068297505          0.1214485615          0.0033378142 
        0.7927931547          0.1104035527          0.0034316517 
        0.7787046432          0.0995658413          0.0035217865 
        0.7647905946          0.0878491402          0.0036186166 
        0.7508740425          0.0766617060          0.0037043930 
        0.7367253900          0.0652631149          0.0037816605 
        0.7225298882          0.0514201857          0.0038697992 
        0.7082740068          0.0397302210          0.0039067869 
        0.6940593719          0.0260969698          0.0039205332 
        0.6798879504          0.0138532221          0.0038428535 
        0.6657844782          0.0024271833          0.0036263908 
        0.6516457200         -0.0096358005          0.0031925626 
        0.6375460625         -0.0194711909          0.0023598669 
        0.6234037280         -0.0461145863          0.0011936085 
        0.6092425585         -0.1216792464          0.0001497369 
        0.5950688720         -0.2030065507         -0.0001311886 
        0.5810421705         -0.2093223184         -0.0001381659 
        0.5670729280         -0.2152849585         -0.0001403101 
        0.5530961156         -0.2214067578         -0.0001383570 
        0.5389939547         -0.2282425463         -0.0001265384 
        0.5248782039         -0.2360461205         -0.0000939850 
        0.5107891560         -0.2448540777         -0.0000251664 
        0.4967036545         -0.2551907897          0.0000775734 
        0.4826433063         -0.2675927281          0.0002269933 
        0.4685902297         -0.2803887725          0.0003611620 
        0.4545654655         -0.2945267558          0.0005351342 
        0.4405582845         -0.3070539832          0.0006763943 
        0.4265249074         -0.3189296424          0.0008209175 
        0.4125118256         -0.3293190300          0.0009553492 
        0.3984962404         -0.3373327851          0.0010594738 
        0.3844834268         -0.3454022706          0.0011927340 
        0.3704789579         -0.3509563804          0.0013007874 
        0.3564499915         -0.3537867367          0.0013709246 
        0.3424169421         -0.3572677374          0.0014813211 
        0.3283955157         -0.3566614091          0.0015195492 
        0.3143304586         -0.3564759195          0.0015785149 
        0.3002967536         -0.3565806746          0.0016666780 
        0.2862543166         -0.3533220887          0.0016900904 
        0.2722045183         -0.3509962261          0.0017428234 
        0.2581107616         -0.3466447592          0.0017458757 
        0.2440361381         -0.3446640074          0.0018122034 
        0.2299456894         -0.3404572308          0.0018242426 
        0.2158412784         -0.3365024626          0.0018237547 
        0.2017695010         -0.3355146945          0.0019051792 
