Variables= X Y Cp 
zone T="Loc= 5.90 CL= 0.43" i= 129 
        1.0000000000          0.0000000000          0.2844437086
        0.9945794387          0.0000475748          0.3031843452
        0.9880533856         -0.0000089355          0.3155038698
        0.9802784550         -0.0002102289          0.3226775000
        0.9711688438         -0.0006155348          0.3242867609
        0.9606288678         -0.0012861090          0.3201877861
        0.9485921931         -0.0022782294          0.3103951873
        0.9350266761         -0.0036408278          0.2950984882
        0.9199059581         -0.0054069197          0.2744252911
        0.9032464842         -0.0075962869          0.2486047673
        0.8850654003         -0.0102087548          0.2181049308
        0.8654058948         -0.0132290621          0.1834536427
        0.8443382286         -0.0166255679          0.1451858604
        0.8219477374         -0.0203497061          0.1038833822
        0.7983334431         -0.0243457538          0.0602132818
        0.7736081842         -0.0285477256          0.0149132362
        0.7478952390         -0.0328842003         -0.0312397089
        0.7213232361         -0.0372814189         -0.0774177429
        0.6940389945         -0.0416657328         -0.1228003823
        0.6661967616         -0.0459640702         -0.1664854777
        0.6379424648         -0.0501111160         -0.2076896256
        0.6094264341         -0.0540449955         -0.2458461892
        0.5808008129         -0.0577084754         -0.2805313478
        0.5522076792         -0.0610518965         -0.3114634273
        0.5237982340         -0.0640281077         -0.3383987743
        0.4956975195         -0.0665990650         -0.3606392421
        0.4680387301         -0.0687291676         -0.3768657028
        0.4409362550         -0.0703938231         -0.3856134039
        0.4144896217         -0.0715778343         -0.3858510298
        0.3888037488         -0.0722768871         -0.3774547633
        0.3639468725         -0.0725022130         -0.3611330354
        0.3399942620         -0.0722732262         -0.3381185331
        0.3169943787         -0.0716251106         -0.3099017014
        0.2949830017         -0.0705979055         -0.2778982619
        0.2739947896         -0.0692407977         -0.2434088178
        0.2540431190         -0.0676035400         -0.2076363986
        0.2351159328         -0.0657376952         -0.1713856766
        0.2172297100         -0.0636920185         -0.1351835729
        0.2003393344         -0.0615101157         -0.0997498511
        0.1844283887         -0.0592316525         -0.0657184195
        0.1694646981         -0.0568889623         -0.0330260329
        0.1554046823         -0.0545082403         -0.0013933699
        0.1421953404         -0.0521097894          0.0295260464
        0.1297834085         -0.0497079979          0.0597540180
        0.1179558580         -0.0472771355          0.0896173410
